           * c:\users\user\desktop\esim\zerocrossing\zerocrossing.cir
           Transient Analysis  Wed Mar 09 20:44:40  2022
--------------------------------------------------------------------------------
Index   time            a3#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
194	2.133323e-01	0.000000e+00	-6.99585e-04	-2.64050e-04	
195	2.133349e-01	0.000000e+00	-6.99462e-04	-2.63986e-04	
196	2.133365e-01	0.000000e+00	-6.99408e-04	-2.63971e-04	
197	2.133377e-01	0.000000e+00	-6.99400e-04	-2.63992e-04	
198	2.133389e-01	0.000000e+00	-6.99438e-04	-2.64060e-04	
199	2.133404e-01	0.000000e+00	-6.99575e-04	-2.64236e-04	
200	2.133419e-01	0.000000e+00	-6.99820e-04	-2.64523e-04	
201	2.133449e-01	0.000000e+00	-7.00567e-04	-2.65362e-04	
202	2.133481e-01	0.000000e+00	-7.01678e-04	-2.66579e-04	
203	2.133534e-01	0.000000e+00	-7.04017e-04	-2.69106e-04	
204	2.133578e-01	0.000000e+00	-7.06564e-04	-2.71825e-04	
205	2.133596e-01	0.000000e+00	-7.09491e-04	-2.74871e-04	
206	2.133605e-01	0.000000e+00	-7.15070e-04	-2.80614e-04	
207	2.133610e-01	0.000000e+00	-7.22152e-04	-2.87893e-04	
208	2.133614e-01	0.000000e+00	-7.30594e-04	-2.96570e-04	
209	2.133617e-01	0.000000e+00	-7.40914e-04	-3.07185e-04	
210	2.133620e-01	0.000000e+00	-7.54173e-04	-3.20837e-04	
211	2.133621e-01	0.000000e+00	-7.64389e-04	-3.31369e-04	
212	2.133622e-01	0.000000e+00	-7.72095e-04	-3.39322e-04	
213	2.133624e-01	0.000000e+00	-7.84349e-04	-3.51992e-04	
214	2.133625e-01	0.000000e+00	-7.95657e-04	-3.63717e-04	
215	2.133626e-01	0.000000e+00	-8.10424e-04	-3.79071e-04	
216	2.133629e-01	0.000000e+00	-8.44702e-04	-4.15054e-04	
217	2.133631e-01	0.000000e+00	-8.74090e-04	-4.47052e-04	
218	2.133632e-01	0.000000e+00	-8.84280e-04	-4.60058e-04	
219	2.133633e-01	0.000000e+00	-8.86698e-04	-4.65646e-04	
220	2.133635e-01	0.000000e+00	-8.83025e-04	-4.66625e-04	
221	2.133636e-01	0.000000e+00	-8.79658e-04	-4.67114e-04	
222	2.133637e-01	0.000000e+00	-8.74021e-04	-4.66911e-04	
223	2.133638e-01	0.000000e+00	-8.67929e-04	-4.67445e-04	
224	2.133640e-01	0.000000e+00	-8.57343e-04	-4.67268e-04	
225	2.133643e-01	0.000000e+00	-8.41534e-04	-4.67609e-04	
226	2.133647e-01	0.000000e+00	-8.16160e-04	-4.67157e-04	
227	2.133651e-01	0.000000e+00	-7.91140e-04	-4.67314e-04	
228	2.133657e-01	0.000000e+00	-7.52075e-04	-4.66974e-04	

Index   time            a3#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
229	2.133667e-01	0.000000e+00	-6.84572e-04	-4.67649e-04	
230	2.133678e-01	0.000000e+00	-6.14238e-04	-4.68273e-04	
231	2.133690e-01	0.000000e+00	-5.39223e-04	-4.69959e-04	
232	2.133698e-01	0.000000e+00	-4.91208e-04	-4.70987e-04	
233	2.133703e-01	0.000000e+00	-4.72661e-04	-4.73912e-04	
234	2.133706e-01	0.000000e+00	-4.71670e-04	-4.86746e-04	
235	2.133708e-01	0.000000e+00	-4.72032e-04	-5.00461e-04	
236	2.133711e-01	0.000000e+00	-4.71935e-04	-5.14437e-04	
237	2.133714e-01	0.000000e+00	-4.72456e-04	-5.35362e-04	
238	2.133720e-01	0.000000e+00	-4.72796e-04	-5.76858e-04	
239	2.133727e-01	0.000000e+00	-4.73636e-04	-6.17018e-04	
240	2.133739e-01	0.000000e+00	-4.74663e-04	-6.97342e-04	
241	2.133754e-01	0.000000e+00	-4.76608e-04	-7.99700e-04	
242	2.133772e-01	0.000000e+00	-4.78357e-04	-9.14172e-04	
243	2.133788e-01	0.000000e+00	-4.80473e-04	-1.01950e-03	
244	2.133807e-01	0.000000e+00	-4.82580e-04	-1.14918e-03	
245	2.133815e-01	0.000000e+00	-4.83707e-04	-1.19803e-03	
246	2.133818e-01	0.000000e+00	-4.83351e-04	-1.21428e-03	
247	2.133818e-01	0.000000e+00	-4.82593e-04	-1.21569e-03	
248	2.133819e-01	0.000000e+00	-4.82839e-04	-1.21692e-03	
249	2.133820e-01	0.000000e+00	-4.82597e-04	-1.21715e-03	
250	2.133821e-01	0.000000e+00	-4.82618e-04	-1.21743e-03	
251	2.133821e-01	0.000000e+00	-4.82695e-04	-1.21768e-03	
252	2.133822e-01	0.000000e+00	-4.82564e-04	-1.21766e-03	
253	2.133823e-01	0.000000e+00	-4.82728e-04	-1.21792e-03	
254	2.133824e-01	0.000000e+00	-4.82559e-04	-1.21781e-03	
255	2.133826e-01	0.000000e+00	-4.82735e-04	-1.21805e-03	
256	2.133827e-01	0.000000e+00	-4.82561e-04	-1.21789e-03	
257	2.133829e-01	0.000000e+00	-4.82731e-04	-1.21809e-03	
258	2.133832e-01	0.000000e+00	-4.82555e-04	-1.21791e-03	
259	2.133836e-01	0.000000e+00	-4.82716e-04	-1.21806e-03	
260	2.133841e-01	0.000000e+00	-4.82537e-04	-1.21785e-03	
261	2.133849e-01	0.000000e+00	-4.82690e-04	-1.21797e-03	
262	2.133859e-01	0.000000e+00	-4.82505e-04	-1.21771e-03	
263	2.133879e-01	0.000000e+00	-4.82645e-04	-1.21776e-03	
264	2.133903e-01	0.000000e+00	-4.82451e-04	-1.21741e-03	
265	2.133952e-01	0.000000e+00	-4.82582e-04	-1.21728e-03	
266	2.134014e-01	0.000000e+00	-4.82387e-04	-1.21673e-03	
267	2.134138e-01	0.000000e+00	-4.82524e-04	-1.21619e-03	
268	2.134298e-01	0.000000e+00	-4.82338e-04	-1.21510e-03	
269	2.134617e-01	0.000000e+00	-4.82487e-04	-1.21349e-03	
270	2.134979e-01	0.000000e+00	-4.82308e-04	-1.21129e-03	
271	2.135598e-01	0.000000e+00	-4.82462e-04	-1.20804e-03	
272	2.136327e-01	0.000000e+00	-4.82281e-04	-1.20385e-03	
273	2.137607e-01	0.000000e+00	-4.82428e-04	-1.19707e-03	
274	2.139219e-01	0.000000e+00	-4.82236e-04	-1.18825e-03	
275	2.142344e-01	0.000000e+00	-4.82357e-04	-1.17207e-03	
276	2.147731e-01	0.000000e+00	-4.82114e-04	-1.14484e-03	
277	2.158505e-01	0.000000e+00	-4.82142e-04	-1.09505e-03	
278	2.180052e-01	0.000000e+00	-4.81739e-04	-1.00944e-03	
279	2.204434e-01	0.000000e+00	-4.81696e-04	-9.32626e-04	
280	2.212111e-01	0.000000e+00	-4.81474e-04	-9.11917e-04	
281	2.217349e-01	0.000000e+00	-4.81603e-04	-8.98970e-04	
282	2.222864e-01	0.000000e+00	-4.82935e-04	-8.87215e-04	
283	2.225002e-01	0.000000e+00	-4.86373e-04	-8.85791e-04	
284	2.227071e-01	0.000000e+00	-4.89256e-04	-8.84031e-04	
285	2.229031e-01	0.000000e+00	-4.90167e-04	-8.80651e-04	
286	2.230842e-01	0.000000e+00	-4.90512e-04	-8.77056e-04	

Index   time            a3#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
287	2.232794e-01	0.000000e+00	-4.91111e-04	-8.73458e-04	
288	2.233736e-01	0.000000e+00	-4.91122e-04	-8.71376e-04	
289	2.235621e-01	0.000000e+00	-4.91676e-04	-8.67445e-04	
290	2.235680e-01	0.000000e+00	-4.91605e-04	-8.67034e-04	
291	2.235798e-01	0.000000e+00	-4.91628e-04	-8.66654e-04	
292	2.235864e-01	0.000000e+00	-4.91642e-04	-8.66431e-04	
293	2.235958e-01	0.000000e+00	-4.91661e-04	-8.66070e-04	
294	2.236094e-01	0.000000e+00	-4.91688e-04	-8.65517e-04	
295	2.236230e-01	0.000000e+00	-4.91717e-04	-8.64736e-04	
296	2.236250e-01	0.000000e+00	-4.91721e-04	-8.64580e-04	
297	2.236289e-01	0.000000e+00	-4.91731e-04	-8.64229e-04	
298	2.236299e-01	0.000000e+00	-4.91733e-04	-8.64122e-04	
299	2.236319e-01	0.000000e+00	-4.91738e-04	-8.63880e-04	
300	2.236358e-01	0.000000e+00	-4.91749e-04	-8.63115e-04	
301	2.236363e-01	0.000000e+00	-4.91751e-04	-8.62960e-04	
302	2.236372e-01	0.000000e+00	-4.91754e-04	-8.62592e-04	
303	2.236374e-01	0.000000e+00	-4.91755e-04	-8.62471e-04	
304	2.236379e-01	0.000000e+00	-4.91757e-04	-8.62194e-04	
305	2.236388e-01	0.000000e+00	-4.91760e-04	-8.61294e-04	
306	2.236395e-01	0.000000e+00	-4.91758e-04	-8.59877e-04	
307	2.236399e-01	0.000000e+00	-4.91749e-04	-8.58479e-04	
308	2.236402e-01	0.000000e+00	-4.91737e-04	-8.56607e-04	
309	2.236405e-01	0.000000e+00	-4.91711e-04	-8.53588e-04	
310	2.236408e-01	0.000000e+00	-4.91676e-04	-8.47971e-04	
311	2.236411e-01	0.000000e+00	-4.91648e-04	-8.36531e-04	
312	2.236415e-01	0.000000e+00	-4.91614e-04	-8.17637e-04	
313	2.236418e-01	0.000000e+00	-4.91397e-04	-7.99486e-04	
314	2.236421e-01	0.000000e+00	-4.91103e-04	-7.82183e-04	
315	2.236423e-01	0.000000e+00	-4.90790e-04	-7.64784e-04	
316	2.236429e-01	0.000000e+00	-4.90128e-04	-7.29606e-04	
317	2.236439e-01	0.000000e+00	-4.88766e-04	-6.58981e-04	
318	2.236450e-01	0.000000e+00	-4.87378e-04	-5.87735e-04	
319	2.236463e-01	0.000000e+00	-4.85675e-04	-5.03587e-04	
320	2.236469e-01	0.000000e+00	-4.92879e-04	-4.84003e-04	
321	2.236472e-01	0.000000e+00	-5.11884e-04	-4.84713e-04	
322	2.236476e-01	0.000000e+00	-5.35747e-04	-4.82790e-04	
323	2.236479e-01	0.000000e+00	-5.51405e-04	-4.83312e-04	
324	2.236481e-01	0.000000e+00	-5.65083e-04	-4.82050e-04	
325	2.236484e-01	0.000000e+00	-5.81646e-04	-4.82192e-04	
326	2.236486e-01	0.000000e+00	-5.97408e-04	-4.81147e-04	
327	2.236490e-01	0.000000e+00	-6.23129e-04	-4.80807e-04	
328	2.236495e-01	0.000000e+00	-6.58905e-04	-4.79263e-04	
329	2.236503e-01	0.000000e+00	-7.08897e-04	-4.78093e-04	
330	2.236514e-01	0.000000e+00	-7.82346e-04	-4.75423e-04	
331	2.236530e-01	0.000000e+00	-8.86357e-04	-4.72509e-04	
332	2.236551e-01	0.000000e+00	-1.03401e-03	-4.67410e-04	
333	2.236564e-01	0.000000e+00	-1.11859e-03	-4.64833e-04	
334	2.236571e-01	0.000000e+00	-1.16831e-03	-4.62688e-04	
335	2.236574e-01	0.000000e+00	-1.19083e-03	-4.62026e-04	
336	2.236580e-01	0.000000e+00	-1.22733e-03	-4.60014e-04	
337	2.236582e-01	0.000000e+00	-1.23341e-03	-4.51994e-04	
338	2.236583e-01	0.000000e+00	-1.20331e-03	-4.15214e-04	
339	2.236584e-01	0.000000e+00	-1.16742e-03	-3.76013e-04	
340	2.236584e-01	0.000000e+00	-1.14796e-03	-3.55115e-04	
341	2.236584e-01	0.000000e+00	-1.13654e-03	-3.42925e-04	
342	2.236585e-01	0.000000e+00	-1.12558e-03	-3.31320e-04	
